"inputB.json";"799A72";264;6.40
"inputB.json";"93E347";422;8.80
"inputB.json";"28906D";95;7.50
"inputB.json";"89A4A9";958;2.10
"inputB.json";"6D590D";694;8.40
"inputB.json";"39EF23";455;9.70
"inputB.json";"30F3D0";597;8.90
"inputB.json";"246095";766;3.50
"inputB.json";"4C2BE0";974;8.10
"inputB.json";"62AECF";14;0.20
"inputB.json";"22D5E6";609;2.20
"inputB.json";"6A7599";809;0.30
"inputB.json";"946AFB";267;2.90
"inputB.json";"44B052";350;5.50
"inputB.json";"A0B735";558;5.70
"inputB.json";"9D2714";113;5.80
"inputB.json";"66564C";770;6.10
"inputB.json";"827F0D";141;0.90
"inputB.json";"9BECAD";223;9.30
"inputB.json";"40950E";149;7.10
"inputB.json";"5B52F4";757;7.60
"inputB.json";"640B7B";874;2.70
"inputB.json";"A3307B";722;8.40
"inputB.json";"29B40A";825;1.70
"inputB.json";"8C3589";896;0.20
"inputB.json";"FC337";779;0.90
"inputB.json";"19E5B1";296;2.30
"inputB.json";"80408A";416;9.90
"inputB.json";"1D1BB9";856;1.30
"inputB.json";"78C152";945;7.80
"inputB.json";"2034F7";977;2.40
"inputB.json";"83A533";24;7.50
"inputB.json";"447E05";825;8.90
"inputB.json";"664829";247;6.50
"inputB.json";"42927C";981;5.20
"inputB.json";"99575C";327;1.20
"inputB.json";"1E3F24";655;10.00
"inputB.json";"67612B";68;5.50
"inputB.json";"A020CC";945;7.40
"inputB.json";"94943A";558;3.00
"inputB.json";"55BE98";268;0.90
"inputB.json";"7D7E58";575;8.10
"inputB.json";"809D05";911;1.00
"inputB.json";"8C89A8";345;5.10
"inputB.json";"408221";925;1.70
"inputB.json";"164A95";102;4.70
"inputB.json";"7594D3";303;9.90
"inputB.json";"397F11";528;4.60
"inputB.json";"3FD620";193;7.40
"inputB.json";"7F1A6D";514;6.00
"inputB.json";"41530D";586;7.50
"inputB.json";"680FFC";956;7.40
"inputB.json";"6698E2";568;4.70
"inputB.json";"760A13";832;5.80
"inputB.json";"2528A4";873;2.40
"inputB.json";"1FE41B";629;8.00
"inputB.json";"1D936A";93;7.80
"inputB.json";"86687E";965;7.80
"inputB.json";"4EA8A2";506;2.40
"inputB.json";"238AA9";887;7.80
"inputB.json";"6B4D9C";558;6.80
"inputB.json";"22B426";696;6.90
"inputB.json";"933DDA";872;3.80
"inputB.json";"8F08A5";648;4.30
"inputB.json";"7AB3E1";323;0.90
"inputB.json";"2261F3";584;1.00
"inputB.json";"4DBA1C";276;7.60
"inputB.json";"9E4052";401;4.10
"inputB.json";"1E4924";136;7.90
"inputB.json";"366DCB";89;4.20
"inputB.json";"2E2DFD";640;0.10
"inputB.json";"6A20D0";642;7.40
"inputA.csv";"37015F";335;3.50
"inputB.json";"6C4C53";180;6.70
"inputA.csv";"A61301";369;9.92
"inputB.json";"923BCB";4;5.40
"inputA.csv";"6E00A8";968;5.95
"inputB.json";"56F12B";769;1.20
"inputA.csv";"761EB2";827;7.52
"inputB.json";"622800";498;3.00
"inputA.csv";"4E898A";870;7.49
"inputB.json";"6EA8B6";940;5.80
"inputA.csv";"197908";608;5.87
"inputB.json";"822027";298;7.70
"inputA.csv";"676645";296;0.54
"inputB.json";"202A02";249;10.00
"inputA.csv";"79A6C3";739;6.37
"inputB.json";"A02F8C";613;8.50
"inputA.csv";"443D48";956;2.72
"inputB.json";"36D17A";610;7.40
"inputA.csv";"8DE2A6";458;5.84
"inputB.json";"90CF8C";710;4.40
"inputA.csv";"2D8938";839;4.91
"inputB.json";"54168C";220;2.00
"inputA.csv";"431EA6";280;7.09
"inputB.json";"866702";473;6.00
"inputA.csv";"3F80B9";85;9.43
"inputB.json";"250BA6";623;9.20
"inputA.csv";"3FE227";93;4.74
"inputB.json";"424B72";901;0.70
"inputA.csv";"6936F1";951;1.42
"inputB.json";"19F610";349;6.00
"inputA.csv";"8B165B";591;7.04
"inputB.json";"2517B5";976;4.70
"inputA.csv";"280ED3";293;8.16
"inputB.json";"22D4FB";397;2.10
"inputA.csv";"1250D1";226;7.00
"inputB.json";"2A7816";176;9.40
"inputA.csv";"9F6067";316;2.08
"inputB.json";"4237A3";755;8.10
"inputA.csv";"32EDEB";749;3.67
"inputB.json";"909091";983;2.20
"inputA.csv";"8D4604";88;3.79
"inputB.json";"9C03F1";888;6.90
"inputA.csv";"358A35";641;2.18
"inputB.json";"A0B18E";542;8.40
"inputA.csv";"5DD258";504;6.25
"inputB.json";"13320B";301;2.90
"inputA.csv";"49FFCE";218;6.97
"inputB.json";"227A12";239;6.50
"inputA.csv";"23882D";462;2.19
"inputB.json";"64386B";846;7.20
"inputA.csv";"40F8C1";438;8.88
"inputB.json";"3ECF21";766;4.20
"inputA.csv";"75C846";588;3.30
"inputB.json";"1F0A5A";813;7.50
"inputA.csv";"20FD7B";286;5.11
"inputB.json";"8ABE34";254;0.30
"inputA.csv";"909861";714;10.08
"inputB.json";"567BB5";620;6.00
"inputA.csv";"5C23D9";204;6.88
"inputB.json";"8A8CBB";454;0.80
"inputA.csv";"6A62E6";589;7.45
"inputB.json";"A74D79";552;2.30
"inputA.csv";"4CA307";744;1.97
"inputB.json";"8A6F9A";640;4.90
"inputA.csv";"228EC7";936;8.12
"inputB.json";"66A61C";3;5.60
"inputA.csv";"247024";473;7.13
"inputB.json";"918EF7";525;9.60
"inputA.csv";"29E54A";682;4.86
"inputB.json";"94D7A2";180;1.90
"inputA.csv";"2A75EE";112;5.56
"inputB.json";"136291";483;4.90
"inputA.csv";"6CE573";233;3.41
"inputB.json";"36E7F6";469;9.40
"inputA.csv";"6E34A0";191;9.81
"inputB.json";"8A1DC4";91;5.70
"inputA.csv";"6307B7";470;6.11
"inputB.json";"8E482B";222;8.20
"inputA.csv";"209B02";924;8.17
"inputB.json";"8044C5";717;9.40
"inputA.csv";"853002";727;1.95
"inputB.json";"3DDC79";722;5.80
"inputA.csv";"5ED38B";272;2.52
"inputB.json";"1CCF14";178;5.20
"inputA.csv";"66544C";558;5.37
"inputB.json";"13269E";198;7.30
"inputA.csv";"56884E";987;4.67
"inputB.json";"8CCEE3";484;3.00
"inputA.csv";"366100";662;5.96
"inputB.json";"92706D";932;9.20
"inputA.csv";"19B80B";640;8.84
"inputB.json";"1BD6E2";201;4.60
"inputA.csv";"A452CD";652;2.56
"inputB.json";"81CB0E";307;5.60
"inputA.csv";"4EAF5A";856;4.72
"inputB.json";"10DC3C";751;9.50
"inputA.csv";"74FA95";868;8.67
"inputB.json";"2B526E";692;1.20
"inputA.csv";"4DCB47";262;3.43
"inputB.json";"9C3840";561;2.60
"inputA.csv";"A2E586";177;7.96
"inputB.json";"9F3614";304;3.80
"inputA.csv";"857DD1";465;3.57
"inputB.json";"108427";910;0.70
"inputA.csv";"992D6A";674;7.07
"inputB.json";"5177F1";821;4.20
"inputA.csv";"5D6789";846;7.66
"inputB.json";"319664";366;6.10
"inputA.csv";"7E4C50";725;1.38
"inputB.json";"8EFF3D";139;0.40
"inputA.csv";"4198CE";329;2.64
"inputB.json";"864CC9";73;7.10
"inputA.csv";"A77AF1";607;9.36
"inputB.json";"4FBEAC";965;5.40
"inputA.csv";"310C4C";125;7.39
"inputB.json";"7B8C05";406;8.80
"inputA.csv";"4910F1";950;3.81
"inputB.json";"41C920";874;9.60
"inputA.csv";"9CE9F4";538;1.38
"inputB.json";"5DB226";143;7.00
"inputA.csv";"5FAB0B";187;5.17
"inputB.json";"42BBD4";916;0.90
"inputA.csv";"774426";187;0.15
"inputB.json";"8DE8C6";177;4.40
"inputA.csv";"92B54E";645;7.29
"inputB.json";"9B3CD3";83;1.00
"inputA.csv";"20BC0D";347;6.68
"inputB.json";"241A0F";1;1.30
"inputA.csv";"3284AB";289;8.24
"inputB.json";"A42DFF";869;2.00
"inputA.csv";"6086C0";356;9.39
"inputB.json";"12FF3A";8;8.10
"inputA.csv";"88929F";165;1.81
"inputB.json";"84B7FD";194;2.50
"inputA.csv";"304366";428;3.54
"inputB.json";"25FCEE";289;4.50
"inputA.csv";"587AEB";672;0.29
"inputB.json";"39C6E0";946;8.60
"inputA.csv";"923D43";985;8.91
"inputB.json";"19C288";541;1.50
"inputA.csv";"270D2F";822;9.08
"inputB.json";"2EB13E";504;7.90
"inputA.csv";"5CFEE6";395;7.31
"inputB.json";"1BD1F9";438;0.60
"inputA.csv";"4B821C";865;7.68
"inputB.json";"873B28";34;8.20
"inputA.csv";"91A5B7";211;7.69
"inputB.json";"4900B8";612;5.00
"inputA.csv";"12DC65";360;7.74
"inputB.json";"744D8E";914;3.40
"inputA.csv";"736CE3";245;3.39
"inputB.json";"316AC8";661;1.10
"inputA.csv";"F7300";100;6.19
"inputB.json";"5C58E6";752;7.20
"inputA.csv";"5FE904";326;6.46
"inputB.json";"3F31B6";800;8.40
"inputA.csv";"6C5FB0";703;5.46
"inputB.json";"683700";200;2.50
"inputA.csv";"5D3BF7";472;2.60
"inputB.json";"26FDAF";138;8.60
"inputA.csv";"2D32F9";536;4.57
"inputB.json";"66FFE9";475;0.90
"inputA.csv";"920A0C";66;4.86
"inputB.json";"6DE3C5";124;1.90
"inputA.csv";"6D5760";523;5.76
"inputB.json";"A5484A";717;4.00
"inputA.csv";"1D2E79";407;0.73
"inputB.json";"33E984";348;9.60
"inputA.csv";"957D9B";4;5.17
"inputB.json";"90C0E0";59;5.40
"inputA.csv";"9B5A76";394;2.79
"inputB.json";"80816B";439;0.40
"inputA.csv";"1B0070";346;6.29
"inputB.json";"533835";396;0.30
"inputA.csv";"7139E0";437;5.79
"inputB.json";"5109A3";901;4.00
"inputA.csv";"45F0CF";451;9.97
"inputB.json";"A6C248";834;8.30
"inputA.csv";"9B6F9C";193;3.47
"inputB.json";"374D44";600;2.70
"inputA.csv";"7B571A";702;8.50
"inputB.json";"6DDD36";881;7.90
"inputA.csv";"A3D0D7";354;2.60
"inputB.json";"7ABC12";292;6.10
"inputA.csv";"646506";807;4.31
"inputB.json";"8DD934";960;0.20
"inputA.csv";"20AD2B";187;0.95
"inputB.json";"8E35AE";275;1.20
"inputA.csv";"97D133";5;1.51
"inputB.json";"7A4AFD";527;4.00
"inputA.csv";"3DE5CB";411;9.54
"inputB.json";"196A28";14;8.00
"inputA.csv";"7EF109";341;6.22
"inputB.json";"63CEB3";935;0.90
"inputA.csv";"9D9A60";582;7.78
"inputB.json";"295E72";175;8.90
"inputA.csv";"18260D";947;5.72
"inputB.json";"9191ED";40;6.40
"inputA.csv";"6B3105";373;6.50
"inputB.json";"2ADC18";937;5.90
"inputA.csv";"63C22A";400;8.98
"inputB.json";"A60BF5";635;5.60
"inputA.csv";"89A254";369;8.64
"inputB.json";"6C0F51";11;3.30
"inputA.csv";"209420";346;2.44
"inputB.json";"789496";665;7.40
"inputA.csv";"3C76A6";134;9.23
"inputB.json";"2224DA";649;6.90
"inputA.csv";"702F1A";982;6.80
"inputB.json";"9E50B0";210;3.90
"inputA.csv";"590A58";560;9.05
"inputB.json";"23B4B1";219;5.40
"inputA.csv";"280CDF";894;2.47
"inputB.json";"A57E45";491;5.50
"inputA.csv";"39195C";744;2.80
"inputB.json";"8970F4";712;0.20
"inputA.csv";"5E9940";532;4.37
"inputB.json";"764CFF";435;2.60
"inputA.csv";"992292";346;6.45
"inputB.json";"A73B59";852;2.70
"inputA.csv";"61B4F4";253;2.43
"inputB.json";"11999F";406;5.00
"inputA.csv";"867B1D";198;7.16
"inputB.json";"47BD76";43;7.70
"inputA.csv";"27E342";976;5.37
"inputB.json";"4524F1";254;3.10
"inputA.csv";"5DF943";187;7.24
"inputB.json";"8D3A4D";69;6.90
"inputA.csv";"26D97B";894;5.02
"inputB.json";"6A5787";4;3.30
"inputA.csv";"93C47A";3;0.41
"inputB.json";"20EF0C";418;9.20
"inputA.csv";"49EB52";114;8.01
"inputB.json";"6FA2B1";658;0.60
"inputA.csv";"37B7F1";636;5.94
"inputB.json";"4CBBD2";705;7.80
"inputA.csv";"2B00AB";663;2.54
"inputB.json";"40AF55";969;7.90
"inputA.csv";"5573DC";425;1.64
"inputB.json";"9A7EAF";476;7.70
"inputA.csv";"5C4CD8";442;8.90
"inputB.json";"8DABE4";230;3.20
"inputA.csv";"184B33";50;8.13
"inputB.json";"904BBD";467;7.80
"inputA.csv";"4EB0CF";377;5.81
"inputB.json";"2C2149";732;1.60
"inputA.csv";"4C0ADF";10;8.24
"inputB.json";"115C00";126;3.80
"inputA.csv";"8B74A4";527;4.40
"inputB.json";"542FF8";71;6.40
"inputA.csv";"6D03E3";289;3.40
"inputB.json";"A241F8";814;0.60
"inputA.csv";"5B801C";272;6.56
"inputB.json";"8DF9C3";795;5.90
"inputA.csv";"3AD878";248;6.59
"inputB.json";"853996";823;8.90
"inputA.csv";"69F9EE";938;0.42
"inputB.json";"9B5CB7";88;1.00
"inputA.csv";"6E1425";835;2.80
"inputB.json";"4437F6";622;7.70
"inputA.csv";"408E50";422;3.87
"inputB.json";"4A91BE";895;5.00
"inputA.csv";"2DBEF7";830;1.54
"inputB.json";"1C3EA6";279;5.60
"inputA.csv";"4AE812";301;4.38
"inputB.json";"575BF8";44;7.80
"inputA.csv";"8C6825";76;9.32
"inputB.json";"8558E3";805;4.90
"inputA.csv";"2E489A";568;3.51
"inputB.json";"7727FB";316;7.10
"inputA.csv";"961674";504;0.52
"inputB.json";"555563";61;8.40
"inputA.csv";"1EEAFC";199;4.05
"inputB.json";"469278";91;5.10
"inputA.csv";"5FB5C8";830;8.97
"inputB.json";"905471";632;4.90
"inputA.csv";"806483";628;6.25
"inputB.json";"844ECF";236;0.60
"inputA.csv";"783ABB";424;7.95
"inputB.json";"20F3C3";207;5.30
"inputA.csv";"1D3F46";961;3.26
"inputB.json";"60A974";111;9.30
"inputA.csv";"5B89D7";959;8.09
"inputB.json";"8271F6";483;3.20
"inputA.csv";"18DD4A";844;8.47
"inputB.json";"846328";193;1.00
"inputA.csv";"110E59";888;2.22
"inputB.json";"725C8B";688;6.60
"inputA.csv";"98B2F7";789;1.60
"inputB.json";"24F170";667;8.10
"inputA.csv";"9452FB";161;2.36
"inputB.json";"2CCE68";243;2.50
"inputA.csv";"6EC939";259;1.32
"inputB.json";"91216A";887;9.50
"inputA.csv";"4DF945";976;2.96
"inputB.json";"85845B";863;4.40
"inputA.csv";"2E6EFA";492;2.87
"inputB.json";"A4CF97";976;8.60
"inputA.csv";"5A218F";559;6.72
"inputB.json";"88726E";421;3.80
"inputA.csv";"7A8CDE";785;5.19
"inputB.json";"835BE0";14;2.00
"inputA.csv";"56CAD5";28;7.08
"inputB.json";"96A60B";433;0.80
"inputA.csv";"7A23D8";526;9.57
"inputB.json";"62CB17";144;2.40
"inputA.csv";"93D145";62;9.06
"inputB.json";"3D3378";180;9.20
"inputA.csv";"441A20";789;2.17
"inputB.json";"355216";999;6.40
"inputA.csv";"9B7331";926;8.38
"inputB.json";"4B8183";887;2.70
"inputA.csv";"505038";505;1.73
"inputB.json";"902476";800;9.30
"inputA.csv";"961BE2";236;6.92
"inputB.json";"481B75";776;3.70
"inputA.csv";"3F62D5";872;1.67
"inputB.json";"8EAC75";151;6.90
"inputA.csv";"243094";298;7.96
"inputB.json";"5AF4F3";829;5.30
"inputA.csv";"886F1B";568;4.90
"inputB.json";"2AED54";418;8.60
"inputA.csv";"3645EB";488;5.87
"inputB.json";"92F494";542;8.50
"inputA.csv";"85026B";395;5.66
"inputB.json";"7A557E";206;9.40
"inputA.csv";"2105FD";482;6.90
"inputB.json";"699B8A";827;1.40
"inputA.csv";"88B0F1";262;8.30
"inputB.json";"3A8F97";451;4.10
"inputA.csv";"2D0CED";470;1.00
"inputB.json";"827002";390;4.50
"inputA.csv";"7547AF";854;9.17
"inputB.json";"37B4E2";452;2.90
"inputA.csv";"355E5B";432;9.94
"inputB.json";"25B79B";396;2.50
"inputA.csv";"26E27D";668;7.13
"inputB.json";"892B62";712;3.00
"inputA.csv";"237BCD";847;4.95
"inputB.json";"295A6D";575;2.30
"inputA.csv";"64416D";311;4.74
"inputB.json";"1C4FCD";637;8.70
"inputA.csv";"3A2AA4";954;8.21
"inputB.json";"23BA32";188;8.10
"inputA.csv";"2B3FC2";602;5.14
"inputB.json";"A2D767";144;2.60
"inputA.csv";"951B6C";506;1.76
"inputB.json";"613715";76;0.50
"inputA.csv";"9F29E1";67;0.95
"inputB.json";"302EA0";913;7.60
"inputA.csv";"93F2BA";522;9.04
"inputB.json";"7E0050";918;0.20
"inputA.csv";"15D720";485;4.49
"inputB.json";"91C9AC";216;10.00
"inputA.csv";"11EA2F";204;1.02
"inputB.json";"49F73B";752;5.70
"inputA.csv";"764D91";928;9.85
"inputB.json";"111966";288;1.80
"inputA.csv";"787A43";918;3.12
"inputB.json";"73214D";830;9.60
"inputA.csv";"4370B6";492;3.92
"inputB.json";"2D1FC8";293;5.20
"inputA.csv";"2F7F06";93;8.33
"inputB.json";"8AB7A3";15;2.70
"inputA.csv";"45DB7D";874;6.57
"inputB.json";"58F2F6";346;7.50
"inputA.csv";"272B59";732;8.16
"inputB.json";"5288F5";426;5.50
"inputA.csv";"3755FE";623;9.81
"inputB.json";"487E05";282;7.00
"inputA.csv";"53061D";174;6.24
"inputB.json";"33BDFC";811;1.90
"inputA.csv";"29FC64";197;2.44
"inputB.json";"326B52";759;8.10
"inputA.csv";"64FE56";826;8.89
"inputB.json";"37D7A2";720;4.80
"inputA.csv";"9F44D5";229;1.89
"inputB.json";"967D8E";681;3.40
"inputA.csv";"5C3954";109;9.52
"inputB.json";"49848D";3;7.60
"inputA.csv";"55EB3B";772;4.33
"inputB.json";"12E1FF";280;5.40
"inputA.csv";"4CF854";936;8.54
"inputB.json";"A5F4C3";838;8.50
"inputA.csv";"7FCFFD";157;8.99
"inputB.json";"79FA70";692;3.30
"inputA.csv";"1588A0";704;6.14
"inputB.json";"4D38CC";716;8.10
"inputA.csv";"97EF2A";8;0.54
"inputB.json";"1A91D4";844;5.40
"inputA.csv";"156B2A";667;5.34
"inputB.json";"310E2E";526;9.60
"inputA.csv";"7E2E93";543;0.83
"inputB.json";"40AEF6";108;7.00
"inputA.csv";"5985BB";559;7.15
"inputB.json";"4B7FED";769;6.90
"inputA.csv";"21D8E2";169;3.95
"inputB.json";"A7AE60";473;8.90
"inputA.csv";"988FDC";446;8.41
"inputB.json";"5606C4";563;1.30
"inputA.csv";"974335";240;4.04
"inputB.json";"2BFB8E";312;1.70
"inputA.csv";"5E796D";72;7.35
"inputB.json";"179C95";219;6.50
"inputA.csv";"6C9E2E";326;6.28
"inputB.json";"74A6D2";922;9.90
"inputA.csv";"2CA56C";371;3.13
"inputB.json";"19AB99";909;0.60
"inputA.csv";"367399";866;4.72
"inputB.json";"9CA822";574;7.00
"inputA.csv";"64589C";266;9.68
"inputB.json";"46C1ED";332;9.20
"inputA.csv";"27B1F6";207;0.39
"inputB.json";"14715B";81;9.20
"inputA.csv";"591268";474;0.48
"inputB.json";"52DF42";6;8.30
"inputA.csv";"9D20D8";69;5.60
"inputB.json";"75687A";184;0.90
"inputA.csv";"95681F";692;8.20
"inputB.json";"930C8C";674;5.10
"inputA.csv";"76E136";583;0.83
"inputB.json";"627FA0";36;9.00
"inputA.csv";"5BC161";452;1.79
"inputB.json";"97F7C4";520;5.00
"inputA.csv";"65ED6F";195;9.12
"inputB.json";"76A992";139;0.30
"inputA.csv";"4FE465";595;7.25
"inputB.json";"8B7B45";832;1.10
"inputA.csv";"6C89D4";158;8.35
"inputB.json";"646784";8;6.70
"inputA.csv";"6BD028";760;1.55
"inputB.json";"7DD730";21;6.90
"inputA.csv";"94337B";365;6.17
"inputB.json";"1D7F16";418;2.70
"inputA.csv";"84F55C";142;4.24
"inputB.json";"62AF99";629;0.90
"inputA.csv";"4F355B";186;0.66
"inputB.json";"541035";757;9.00
"inputA.csv";"7F91CC";120;9.69
"inputB.json";"55BBF8";356;6.80
"inputA.csv";"A32DFB";308;8.91
"inputB.json";"49AC73";34;7.20
"inputA.csv";"83BF24";812;7.69
"inputB.json";"3498DF";714;8.50
"inputA.csv";"3C8A69";618;9.01
"inputB.json";"2A4117";343;0.30
"inputA.csv";"450CF3";582;9.84
"inputB.json";"4542B1";503;4.10
"inputA.csv";"6F790D";326;1.25
"inputB.json";"8CCDC9";150;7.00
"inputA.csv";"2067E3";635;3.91
"inputB.json";"212838";187;2.80
"inputA.csv";"A16CE7";562;0.91
"inputB.json";"4AEF10";728;2.10
"inputA.csv";"79FABE";447;2.20
"inputB.json";"1AF57A";242;9.00
"inputA.csv";"A03C7C";764;4.48
"inputB.json";"6670BD";602;8.30
"inputA.csv";"2FDED1";589;0.77
"inputB.json";"2D6416";403;3.40
"inputA.csv";"3866AC";920;8.16
"inputB.json";"73AE65";245;0.10
"inputA.csv";"936F8E";441;1.15
"inputB.json";"16D9C3";51;8.30
"inputA.csv";"70FF93";111;7.49
"inputB.json";"44A489";838;1.60
"inputA.csv";"9BEA5A";564;2.05
"inputB.json";"58B70F";779;0.50
"inputA.csv";"39718C";290;3.05
"inputB.json";"319F6E";304;1.90
"inputA.csv";"587564";401;6.87
"inputB.json";"15157E";509;6.20
"inputA.csv";"119527";824;3.66
"inputB.json";"3FD8AE";934;4.90
"inputA.csv";"4D82AD";506;9.87
"inputB.json";"3AE6FD";687;1.40
"inputA.csv";"201D61";522;8.06
"inputB.json";"A2C0E4";180;7.80
"inputA.csv";"28C0C1";304;2.11
"inputB.json";"94B415";344;9.30
"inputA.csv";"174B87";940;1.34
"inputB.json";"819E60";524;5.00
"inputA.csv";"2C32ED";759;3.09
"inputB.json";"9F0CCD";826;9.60
"inputA.csv";"48F680";15;9.63
"inputB.json";"3C1673";481;8.60
"inputA.csv";"A748AB";823;4.96
"inputB.json";"2D069A";44;4.90
"inputA.csv";"7F39FC";267;5.28
"inputB.json";"2045F4";425;6.10
"inputA.csv";"7AD073";637;9.66
"inputB.json";"3C6F84";49;2.20
"inputA.csv";"2D8CF0";410;1.40
"inputB.json";"84F33A";65;5.30
"inputA.csv";"621A5E";984;6.43
"inputB.json";"58BB4C";429;8.60
"inputA.csv";"909771";891;1.47
"inputB.json";"81BC50";77;9.70
"inputA.csv";"5AB707";157;1.83
"inputB.json";"79E3BB";233;2.10
"inputA.csv";"1C16F1";356;2.12
"inputB.json";"2A7232";257;5.00
"inputA.csv";"793DB7";803;3.80
"inputB.json";"87309D";985;6.60
"inputA.csv";"73F1B9";234;2.53
"inputB.json";"5C500B";705;8.70
"inputA.csv";"4EC8EF";402;2.98
"inputB.json";"361BF0";407;7.10
"inputA.csv";"2F2695";331;7.00
"inputB.json";"17245D";242;1.70
"inputA.csv";"9AF014";813;9.54
"inputB.json";"524057";232;2.10
"inputA.csv";"2B4025";764;9.08
"inputB.json";"94675D";340;8.70
"inputA.csv";"63DED3";51;7.39
"inputB.json";"750883";871;5.20
"inputA.csv";"76DF81";306;8.08
"inputB.json";"595F36";101;4.10
"inputA.csv";"1A266E";721;5.70
"inputB.json";"8CCA10";58;7.00
"inputA.csv";"8407F0";448;8.46
"inputB.json";"7A8092";961;9.60
"inputA.csv";"18F7CD";988;9.95
"inputB.json";"2A27A1";808;8.50
"inputA.csv";"2DABCF";239;8.50
"inputB.json";"1A4B23";11;9.60
"inputA.csv";"811BE3";836;3.04
"inputB.json";"438E4E";49;1.50
"inputA.csv";"A09DF0";840;5.05
"inputB.json";"53CCEB";196;6.60
"inputA.csv";"973C5F";310;9.83
"inputB.json";"2BB83F";512;4.50
"inputA.csv";"5380AC";352;7.74
"inputB.json";"4A2A98";913;3.80
"inputA.csv";"4816E4";624;0.38
"inputB.json";"2F4F49";551;7.20
"inputA.csv";"1FFDCB";778;8.42
"inputB.json";"4B400B";205;7.50
"inputA.csv";"46FFDD";578;9.49
"inputB.json";"919F87";572;3.00
"inputA.csv";"502C1D";358;4.14
"inputB.json";"95CB5F";693;0.60
"inputA.csv";"9A1C6B";179;1.64
"inputB.json";"874BA3";249;9.70
"inputA.csv";"139322";63;8.01
"inputB.json";"90F6F0";160;2.70
"inputA.csv";"77668C";907;3.04
